Id_Rssd,asOfDate,link.node.ratio
1111435,2017-03-31,1.01630434782609
1111435,2017-06-30,1.01666666666667
1111435,2017-09-30,1.01970443349754
1111435,2017-12-31,1.025
1111435,2018-03-31,1.0251256281407
1111435,2018-06-30,1.02551020408163
1111435,2018-09-30,1.02551020408163
1113514,1998-12-31,1.01456310679612
1113514,1999-12-31,1.07035175879397
1113514,2000-03-31,1.06666666666667
1113514,2000-06-30,1.06525037936267
1113514,2000-09-30,1.06493506493506
1113514,2000-12-31,1.06095791001451
1113514,2001-03-31,1.05866666666667
1113514,2001-06-30,1.05890227576975
1113514,2001-09-30,1.08366533864542
1113514,2001-12-31,1.08461538461538
1113514,2002-03-31,1.08301158301158
1113514,2002-06-30,1.08576998050682
1113514,2002-09-30,1.08870967741935
1113514,2002-12-31,1.08943089430894
1113514,2003-03-31,1.08997955010225
1113514,2003-06-30,1.09090909090909
1113514,2003-09-30,1.09354120267261
1113514,2003-12-31,1.08294930875576
1113514,2004-03-31,1.08126410835214
1119794,1999-12-31,1.02127659574468
1119794,2000-03-31,1.02247191011236
1119794,2000-06-30,1.02162162162162
1119794,2000-09-30,1.02083333333333
1119794,2000-12-31,1.02139037433155
1119794,2001-03-31,1.01345291479821
1119794,2001-06-30,1.01382488479263
1119794,2001-09-30,1.01111111111111
1119794,2001-12-31,1.01123595505618
1119794,2002-03-31,1.00740740740741
1119794,2002-06-30,1.01492537313433
1119794,2002-09-30,1.01449275362319
1119794,2002-12-31,1.01503759398496
1119794,2003-03-31,1.01526717557252
1119794,2003-06-30,1.01538461538462
1119794,2003-09-30,1.01550387596899
1119794,2003-12-31,1.02272727272727
1119794,2004-03-31,1.01724137931034
1119794,2004-06-30,1.01709401709402
1119794,2004-09-30,1.01694915254237
1119794,2004-12-31,1.01694915254237
1119794,2005-03-31,1.01639344262295
1119794,2005-06-30,1.0234375
1119794,2005-09-30,1.01574803149606
1119794,2005-12-31,1.01526717557252
1119794,2006-03-31,1.015625
1119794,2006-06-30,1.01550387596899
1119794,2006-09-30,1.02962962962963
1119794,2006-12-31,1.03174603174603
1119794,2007-03-31,1.0327868852459
1119794,2007-06-30,1.03225806451613
1119794,2007-09-30,1.03333333333333
1119794,2007-12-31,1.04132231404959
1119794,2008-03-31,1.04310344827586
1119794,2008-06-30,1.04273504273504
1119794,2008-09-30,1.03478260869565
1119794,2008-12-31,1.02678571428571
1119794,2009-03-31,1.02702702702703
1119794,2009-06-30,1.02777777777778
1119794,2009-09-30,1.00925925925926
1119794,2009-12-31,1.00884955752212
1119794,2010-03-31,1.04166666666667
1119794,2010-06-30,1.04098360655738
1119794,2010-09-30,1.04201680672269
1119794,2010-12-31,1.04201680672269
1119794,2011-03-31,1.04310344827586
1119794,2011-06-30,1.04310344827586
1119794,2011-09-30,1.04310344827586
1119794,2011-12-31,1.04587155963303
1119794,2012-03-31,1.04672897196262
1119794,2012-06-30,1.04761904761905
1119794,2012-09-30,1.04901960784314
1119794,2012-12-31,1.04854368932039
1119794,2013-03-31,1.04950495049505
1119794,2013-06-30,1.05050505050505
1119794,2013-09-30,1.06796116504854
1119794,2013-12-31,1.06862745098039
1119794,2014-03-31,1.05050505050505
1119794,2014-06-30,1.05102040816327
1119794,2014-09-30,1.05050505050505
1119794,2014-12-31,1.05154639175258
1119794,2015-03-31,1.05050505050505
1119794,2015-06-30,1.05154639175258
1119794,2015-09-30,1.05154639175258
1119794,2015-12-31,1.06
1119794,2016-03-31,1.05154639175258
1119794,2016-06-30,1.05263157894737
1119794,2016-09-30,1.05263157894737
1119794,2016-12-31,1.05263157894737
1119794,2017-03-31,1.05376344086022
1119794,2017-06-30,1.05376344086022
1119794,2017-09-30,1.05494505494506
1119794,2017-12-31,1.05494505494506
1119794,2018-03-31,1.05555555555556
1119794,2018-06-30,1.05555555555556
1119794,2018-09-30,1.0561797752809
1120754,1999-12-31,1.10410094637224
1120754,2000-03-31,1.11210762331839
1120754,2000-06-30,1.11463046757164
1120754,2000-09-30,1.10030395136778
1120754,2000-12-31,1.09116409537167
1120754,2001-03-31,1.09530583214794
1120754,2001-06-30,1.09510869565217
1120754,2001-09-30,1.08695652173913
1120754,2001-12-31,1.0671031096563
1120754,2002-03-31,1.06230529595016
1120754,2002-06-30,1.06542056074766
1120754,2002-09-30,1.06853582554517
1120754,2002-12-31,1.06487341772152
1120754,2003-03-31,1.06366459627329
1120754,2003-06-30,1.06278713629403
1120754,2003-09-30,1.05597579425113
1120754,2003-12-31,1.06079027355623
1120754,2004-03-31,1.04725609756098
1120754,2004-06-30,1.05446293494705
1120754,2004-09-30,1.05522388059701
1120754,2004-12-31,1.05208333333333
1120754,2005-03-31,1.0521609538003
1120754,2005-06-30,1.05162241887906
1120754,2005-09-30,1.05232558139535
1120754,2005-12-31,1.0520059435364
1120754,2006-03-31,1.05678233438486
1120754,2006-06-30,1.05808477237049
1120754,2006-09-30,1.06099518459069
1120754,2006-12-31,1.06743421052632
1120754,2007-03-31,1.06913996627319
1120754,2007-06-30,1.06166666666667
1120754,2007-09-30,1.05960264900662
1120754,2007-12-31,1.0623973727422
1120754,2008-03-31,1.06219312602291
1120754,2008-06-30,1.06105610561056
1120754,2008-09-30,1.05709624796085
1120754,2008-12-31,1.26346604215457
1120754,2009-03-31,1.27109515260323
1120754,2009-06-30,1.27272727272727
1120754,2009-09-30,1.27217496962333
1120754,2009-12-31,1.2856261566934
1120754,2010-03-31,1.28270303781773
1120754,2010-06-30,1.29179910998093
1120754,2010-09-30,1.30090206185567
1120754,2010-12-31,1.31384015594542
1120754,2011-03-31,1.32275132275132
1120754,2011-06-30,1.33423545331529
1120754,2011-09-30,1.33122362869198
1120754,2011-12-31,1.33879003558719
1120754,2012-03-31,1.35007072135785
1120754,2012-06-30,1.36521739130435
1120754,2012-09-30,1.37272064186725
1120754,2012-12-31,1.3648275862069
1120754,2013-03-31,1.3690393918452
1120754,2013-06-30,1.37890353920888
1120754,2013-09-30,1.38762886597938
1120754,2013-12-31,1.40110650069156
1120754,2014-03-31,1.45069337442219
1120754,2014-06-30,1.44977168949772
1120754,2014-09-30,1.46317388003037
1120754,2014-12-31,1.47511312217195
1120754,2015-03-31,1.4779086892489
1120754,2015-06-30,1.49175412293853
1120754,2015-09-30,1.5
1120754,2015-12-31,1.50256786500367
1120754,2016-03-31,1.49460819554278
1120754,2016-06-30,1.49893086243763
1120754,2016-09-30,1.50494350282486
1120754,2016-12-31,1.08377659574468
1120754,2017-03-31,1.07735583684951
1120754,2017-06-30,1.08188976377953
1120754,2017-09-30,1.08013355592654
1120754,2017-12-31,1.08141592920354
1120754,2018-03-31,1.07992895204263
1120754,2018-06-30,1.07846715328467
1120754,2018-09-30,1.09029345372461
1131787,1999-12-31,1.04147465437788
1131787,2000-03-31,1.01242236024845
1131787,2000-06-30,1.01234567901235
1131787,2000-09-30,1.01234567901235
1131787,2000-12-31,1.01190476190476
1131787,2001-03-31,1.01047120418848
1131787,2001-06-30,1.01036269430052
1131787,2001-09-30,1.00869565217391
1131787,2001-12-31,1.00757575757576
1131787,2002-03-31,1.00662251655629
1131787,2002-06-30,1.00609756097561
1131787,2002-09-30,1.00591715976331
1131787,2002-12-31,1.005
1131787,2003-03-31,1.00340136054422
1131787,2003-06-30,1.0032154340836
1131787,2003-09-30,1.00311526479751
1131787,2003-12-31,1.00302114803625
1131787,2004-03-31,1.003003003003
1131787,2004-06-30,1.00292397660819
1131787,2004-09-30,1.00285714285714
1131787,2004-12-31,1.00519480519481
1131787,2005-03-31,1.00516795865633
1131787,2005-06-30,1.00515463917526
1131787,2005-09-30,1.00501253132832
1131787,2005-12-31,1.00251889168766
1131787,2006-03-31,1.00248756218905
1131787,2006-06-30,1.00246913580247
1131787,2006-09-30,1.00242130750605
1131787,2006-12-31,1.00240384615385
1131787,2007-03-31,1.00235849056604
1131787,2007-06-30,1.00763358778626
1131787,2007-09-30,1.008
1131787,2007-12-31,1.0078125
1131787,2008-03-31,1.00740740740741
1131787,2008-06-30,1.00719424460432
1131787,2008-09-30,1.008
1131787,2008-12-31,1.00862068965517
1131787,2009-03-31,1.00869565217391
1131787,2009-06-30,1.00900900900901
1131787,2009-09-30,1.00909090909091
1131787,2009-12-31,1.00925925925926
1131787,2010-03-31,1.00925925925926
1131787,2010-06-30,1.00934579439252
1131787,2010-09-30,1.00892857142857
1131787,2010-12-31,1.00917431192661
1131787,2011-03-31,1.00934579439252
1131787,2011-06-30,1.00952380952381
1131787,2011-09-30,1.00961538461538
1131787,2011-12-31,1.00961538461538
1131787,2012-03-31,1.01041666666667
1131787,2012-06-30,1.01041666666667
1131787,2012-09-30,1.01176470588235
1131787,2012-12-31,1.01204819277108
1131787,2013-03-31,1.01234567901235
1131787,2013-06-30,1.01282051282051
1131787,2013-09-30,1.05263157894737
1131787,2013-12-31,1.05263157894737
1131787,2014-03-31,1.05263157894737
1131787,2014-06-30,1.05263157894737
1131787,2014-09-30,1.05333333333333
1131787,2014-12-31,1.05479452054795
1131787,2015-03-31,1.05714285714286
1131787,2015-06-30,1.05479452054795
1131787,2015-09-30,1.05479452054795
1131787,2015-12-31,1.05555555555556
1131787,2016-03-31,1.05555555555556
1131787,2016-06-30,1.05555555555556
1131787,2016-09-30,1.05555555555556
1131787,2016-12-31,1.05555555555556
1131787,2017-03-31,1.05479452054795
1131787,2017-06-30,1.05555555555556
1131787,2017-09-30,1.05555555555556
1131787,2017-12-31,1.05714285714286
1131787,2018-03-31,1.05714285714286
1131787,2018-06-30,1.05714285714286
1131787,2018-09-30,1.05714285714286
1132449,1999-12-31,1.02173913043478
1132449,2000-03-31,1.015625
1132449,2000-06-30,1.015625
1132449,2000-09-30,1.01538461538462
1132449,2000-12-31,1.01538461538462
1132449,2001-03-31,1.01515151515152
1132449,2001-06-30,1.01515151515152
1132449,2001-09-30,1.0188679245283
1132449,2001-12-31,1.015625
1132449,2002-03-31,1.015625
1132449,2002-06-30,1.01538461538462
1132449,2002-09-30,1.01538461538462
1132449,2002-12-31,1.015625
1132449,2003-03-31,1.01470588235294
1132449,2003-06-30,1.01470588235294
1132449,2003-09-30,1.01470588235294
1132449,2003-12-31,1.01470588235294
1132449,2004-03-31,1.01369863013699
1132449,2004-06-30,1.01369863013699
1132449,2004-09-30,1.00925925925926
1132449,2004-12-31,1.00869565217391
1132449,2005-03-31,1.00854700854701
1132449,2005-06-30,1.00847457627119
1132449,2005-09-30,1.00840336134454
1132449,2005-12-31,1.00884955752212
1132449,2006-03-31,1.00900900900901
1132449,2006-06-30,1.00925925925926
1132449,2006-09-30,1.00961538461538
1132449,2006-12-31,1.00980392156863
1132449,2007-03-31,1.00961538461538
1132449,2007-06-30,1.00990099009901
1132449,2007-09-30,1.01086956521739
1132449,2007-12-31,1.01086956521739
1132449,2008-03-31,1.01111111111111
1132449,2008-06-30,1.01111111111111
1132449,2008-09-30,1.01176470588235
1132449,2008-12-31,1.0126582278481
1132449,2009-03-31,1.01298701298701
1132449,2009-06-30,1.01315789473684
1132449,2009-09-30,1.01428571428571
1132449,2009-12-31,1.01515151515152
1132449,2010-03-31,1.01538461538462
1132449,2010-06-30,1.01639344262295
1132449,2010-09-30,1.015625
1132449,2010-12-31,1.01612903225806
1132449,2011-03-31,1.01612903225806
1132449,2011-06-30,1.01612903225806
1132449,2011-09-30,1.01612903225806
1132449,2011-12-31,1.01612903225806
1132449,2012-03-31,1.01612903225806
1132449,2012-06-30,1.01612903225806
1132449,2012-09-30,1.01694915254237
1132449,2012-12-31,1.01724137931034
1132449,2013-03-31,1.01724137931034
1132449,2013-06-30,1.01754385964912
1132449,2013-09-30,1.01754385964912
1132449,2013-12-31,1.01785714285714
1132449,2014-03-31,1.01923076923077
1132449,2014-06-30,1.02127659574468
1132449,2014-09-30,1.02127659574468
1132449,2014-12-31,1.02127659574468
1132449,2015-03-31,1.02380952380952
1132449,2015-06-30,1.02439024390244
1132449,2015-09-30,1.02439024390244
1132449,2015-12-31,1.02439024390244
1132449,2016-03-31,1.025
1132449,2016-06-30,1.025
1132449,2016-09-30,1.025
1132449,2016-12-31,1.02631578947368
1132449,2017-03-31,1.02631578947368
1132449,2017-06-30,1.02631578947368
1132449,2017-09-30,1.02702702702703
1132449,2017-12-31,1.02857142857143
1132449,2018-03-31,1.02857142857143
1132449,2018-06-30,1.02857142857143
1132449,2018-09-30,1.02857142857143
1199611,1999-12-31,1.04081632653061
1199611,2000-03-31,1.04081632653061
1199611,2000-06-30,1.03636363636364
1199611,2000-09-30,1.03636363636364
1199611,2000-12-31,1.03571428571429
1199611,2001-03-31,1.03448275862069
1199611,2001-06-30,1.03389830508475
1199611,2001-09-30,1.03846153846154
1199611,2001-12-31,1.03846153846154
1199611,2002-03-31,1.03921568627451
1199611,2002-06-30,1.03921568627451
1199611,2002-09-30,1.03921568627451
1199611,2002-12-31,1.03921568627451
1199611,2003-03-31,1.03921568627451
1199611,2003-06-30,1.03921568627451
1199611,2003-09-30,1.03921568627451
1199611,2003-12-31,1.04081632653061
1199611,2004-03-31,1.07272727272727
1199611,2004-06-30,1.07272727272727
1199611,2004-09-30,1.07272727272727
1199611,2004-12-31,1.07142857142857
1199611,2005-03-31,1.25882352941176
1199611,2005-06-30,1.27058823529412
1199611,2005-09-30,1.27058823529412
1199611,2005-12-31,1.27906976744186
1199611,2006-03-31,1.27586206896552
1199611,2006-06-30,1.27586206896552
1199611,2006-09-30,1.28048780487805
1199611,2006-12-31,1.30263157894737
1199611,2007-03-31,1.2987012987013
1199611,2007-06-30,1.25316455696203
1199611,2007-09-30,1.25316455696203
1199611,2007-12-31,1.25316455696203
1199611,2008-03-31,1.25641025641026
1199611,2008-06-30,1.25641025641026
1199611,2008-09-30,1.25641025641026
1199611,2008-12-31,1.25974025974026
1199611,2009-03-31,1.26315789473684
1199611,2009-06-30,1.25974025974026
1199611,2009-09-30,1.25974025974026
1199611,2009-12-31,1.27397260273973
1199611,2010-03-31,1.27397260273973
1199611,2010-06-30,1.27397260273973
1199611,2010-09-30,1.27397260273973
1199611,2010-12-31,1.27397260273973
1199611,2011-03-31,1.27397260273973
1199611,2011-06-30,1.24675324675325
1199611,2011-09-30,1.22784810126582
1199611,2011-12-31,1.24285714285714
1199611,2012-03-31,1.2463768115942
1199611,2012-06-30,1.2463768115942
1199611,2012-09-30,1.25373134328358
1199611,2012-12-31,1.25757575757576
1199611,2013-03-31,1.24242424242424
1199611,2013-06-30,1.24242424242424
1199611,2013-09-30,1.29850746268657
1199611,2013-12-31,1.28787878787879
1199611,2014-03-31,1.26984126984127
1199611,2014-06-30,1.1875
1199611,2014-09-30,1.17460317460317
1199611,2014-12-31,1.18032786885246
1199611,2015-03-31,1.18333333333333
1199611,2015-06-30,1.18333333333333
1199611,2015-09-30,1.18032786885246
1199611,2015-12-31,1.18032786885246
1199611,2016-03-31,1.18032786885246
1199611,2016-06-30,1.17741935483871
1199611,2016-09-30,1.17741935483871
1199611,2016-12-31,1.18032786885246
1199611,2017-03-31,1.17741935483871
1199611,2017-06-30,1.17460317460317
1199611,2017-09-30,1.17391304347826
1199611,2017-12-31,1.16438356164384
1199611,2018-03-31,1.15277777777778
1199611,2018-06-30,1.14666666666667
1199611,2018-09-30,1.14285714285714
1245415,1999-12-31,1.02739726027397
1245415,2000-03-31,1.02898550724638
1245415,2000-06-30,1.02941176470588
1245415,2000-09-30,1.02985074626866
1245415,2000-12-31,1.03125
1245415,2001-03-31,1.03225806451613
1245415,2001-06-30,1.0327868852459
1245415,2001-09-30,1.03636363636364
1245415,2001-12-31,1.05555555555556
1245415,2002-03-31,1.05454545454545
1245415,2002-06-30,1.06349206349206
1245415,2002-09-30,1.04838709677419
1245415,2002-12-31,1.04761904761905
1245415,2003-03-31,1.03125
1245415,2003-06-30,1.03125
1245415,2003-09-30,1.03076923076923
1245415,2003-12-31,1.03076923076923
1245415,2004-03-31,1.03076923076923
1245415,2004-06-30,1.03125
1245415,2004-09-30,1.03225806451613
1245415,2004-12-31,1.07246376811594
1245415,2005-03-31,1.04477611940299
1245415,2005-06-30,1.04761904761905
1245415,2005-09-30,1.02564102564103
1245415,2005-12-31,1.02631578947368
1245415,2006-03-31,1.02631578947368
1245415,2006-06-30,1.02631578947368
1245415,2006-09-30,1.02777777777778
1245415,2006-12-31,1.02777777777778
1245415,2007-03-31,1.025
1245415,2007-06-30,1.02941176470588
1245415,2007-09-30,1.03125
1245415,2007-12-31,1.03333333333333
1245415,2008-03-31,1.02040816326531
1245415,2008-06-30,1.02173913043478
1245415,2008-09-30,1.04651162790698
1245415,2008-12-31,1.04545454545455
1245415,2009-03-31,1.04651162790698
1245415,2009-06-30,1.04651162790698
1245415,2009-09-30,1.05
1245415,2009-12-31,1.04878048780488
1245415,2010-03-31,1.04878048780488
1245415,2010-06-30,1.04761904761905
1245415,2010-09-30,1.05
1245415,2010-12-31,1.05405405405405
1245415,2011-03-31,1.05405405405405
1245415,2011-06-30,1.05263157894737
1245415,2011-09-30,1.01724137931034
1245415,2011-12-31,1.02898550724638
1245415,2012-03-31,1.02985074626866
1245415,2012-06-30,1.03636363636364
1245415,2012-09-30,1.02173913043478
1245415,2012-12-31,1.02272727272727
1245415,2013-03-31,1.02272727272727
1245415,2013-06-30,1.02325581395349
1245415,2013-09-30,1.02380952380952
1245415,2013-12-31,1.02380952380952
1245415,2014-03-31,1.025
1245415,2014-06-30,1.02564102564103
1245415,2014-09-30,1.02631578947368
1245415,2014-12-31,1.02040816326531
1245415,2015-03-31,1.02040816326531
1245415,2015-06-30,1.02083333333333
1245415,2015-09-30,1.02127659574468
1245415,2015-12-31,1.02127659574468
1245415,2016-03-31,1.02127659574468
1245415,2016-06-30,1.025
1245415,2016-09-30,1.025
1245415,2016-12-31,1.02857142857143
1245415,2017-03-31,1.02857142857143
1245415,2017-06-30,1.03030303030303
1245415,2017-09-30,1.03030303030303
1245415,2017-12-31,1.03703703703704
1245415,2018-03-31,1.03846153846154
1245415,2018-06-30,1.03846153846154
1245415,2018-09-30,1.03448275862069
1275216,2008-12-31,1.0990990990991
1275216,2009-03-31,1.09865470852018
1275216,2009-06-30,1.0990990990991
1275216,2009-09-30,1.09954751131222
1275216,2009-12-31,1.09839816933638
1275216,2010-03-31,1.09859154929577
1275216,2010-06-30,1.10120481927711
1275216,2010-09-30,1.10679611650485
1275216,2010-12-31,1.10922330097087
1275216,2011-03-31,1.11298076923077
1275216,2011-06-30,1.11302211302211
1275216,2011-09-30,1.09885057471264
1275216,2011-12-31,1.1
1275216,2012-03-31,1.09466019417476
1275216,2012-06-30,1.0958230958231
1275216,2012-09-30,1.10096153846154
1275216,2012-12-31,1.10096153846154
1275216,2013-03-31,1.09975669099757
1275216,2013-06-30,1.09927360774818
1275216,2013-09-30,1.1
1275216,2013-12-31,1.1
1275216,2014-03-31,1.0997506234414
1275216,2014-06-30,1.11483253588517
1275216,2014-09-30,1.11483253588517
1275216,2014-12-31,1.11483253588517
1275216,2015-03-31,1.11491442542787
1275216,2015-06-30,1.11519607843137
1275216,2015-09-30,1.11442786069652
1275216,2015-12-31,1.11194029850746
1275216,2016-03-31,1.12234042553191
1275216,2016-06-30,1.12466124661247
1275216,2016-09-30,1.12041884816754
1275216,2016-12-31,1.11825192802057
1275216,2017-03-31,1.11335012594458
1275216,2017-06-30,1.11029411764706
1275216,2017-09-30,1.11084905660377
1275216,2017-12-31,1.11320754716981
1275216,2018-03-31,1.11368909512761
1275216,2018-06-30,1.15412186379928
1275216,2018-09-30,1.14024390243902
1378434,1999-12-31,1.02127659574468
1378434,2000-03-31,1.02127659574468
1378434,2000-06-30,1.02040816326531
1378434,2000-09-30,1.09615384615385
1378434,2000-12-31,1.08474576271186
1378434,2001-03-31,1.08196721311475
1378434,2001-06-30,1.01724137931034
1378434,2001-09-30,1.02439024390244
1378434,2001-12-31,1.02222222222222
1378434,2002-03-31,1.0625
1378434,2002-06-30,1.06122448979592
1378434,2002-09-30,1.06122448979592
1378434,2002-12-31,1.06451612903226
1378434,2003-03-31,1.0655737704918
1378434,2003-06-30,1.06349206349206
1378434,2003-09-30,1.06349206349206
1378434,2003-12-31,1.06944444444444
1378434,2004-03-31,1.06849315068493
1378434,2004-06-30,1.11538461538462
1378434,2004-09-30,1.11538461538462
1378434,2004-12-31,1.11392405063291
1378434,2005-03-31,1.10975609756098
1378434,2005-06-30,1.14117647058824
1378434,2005-09-30,1.13793103448276
1378434,2005-12-31,1.13186813186813
1378434,2006-03-31,1.13483146067416
1378434,2006-06-30,1.13978494623656
1378434,2006-09-30,1.13684210526316
1378434,2006-12-31,1.16326530612245
1378434,2007-03-31,1.16326530612245
1378434,2007-06-30,1.23595505617978
1378434,2007-09-30,1.23595505617978
1378434,2007-12-31,1.22826086956522
1378434,2008-03-31,1.22340425531915
1378434,2008-06-30,1.2258064516129
1378434,2008-09-30,1.22105263157895
1378434,2008-12-31,1.20792079207921
1378434,2009-03-31,1.20388349514563
1378434,2009-06-30,1.19266055045872
1378434,2009-09-30,1.19090909090909
1378434,2009-12-31,1.1875
1378434,2010-03-31,1.17796610169492
1378434,2010-06-30,1.17796610169492
1378434,2010-09-30,1.17796610169492
1378434,2010-12-31,1.168
1378434,2011-03-31,1.16666666666667
1378434,2011-06-30,1.17910447761194
1378434,2011-09-30,1.17518248175182
1378434,2011-12-31,1.15189873417722
1378434,2012-03-31,1.15060240963855
1378434,2012-06-30,1.15384615384615
1378434,2012-09-30,1.15028901734104
1378434,2012-12-31,1.13541666666667
1378434,2013-03-31,1.13197969543147
1378434,2013-06-30,1.12807881773399
1378434,2013-09-30,1.125
1378434,2013-12-31,1.12871287128713
1378434,2014-03-31,1.1244019138756
1378434,2014-06-30,1.11961722488038
1378434,2014-09-30,1.11904761904762
1378434,2014-12-31,1.11520737327189
1378434,2015-03-31,1.10952380952381
1378434,2015-06-30,1.10697674418605
1378434,2015-09-30,1.10697674418605
1378434,2015-12-31,1.10267857142857
1378434,2016-03-31,1.10267857142857
1378434,2016-06-30,1.1036036036036
1378434,2016-09-30,1.09663865546219
1378434,2016-12-31,1.09426229508197
1378434,2017-03-31,1.09349593495935
1378434,2017-06-30,1.09090909090909
1378434,2017-09-30,1.09016393442623
1378434,2017-12-31,1.08870967741935
1378434,2018-03-31,1.08870967741935
1378434,2018-06-30,1.08870967741935
1378434,2018-09-30,1.08979591836735
1447376,1999-12-31,1.5
1447376,2000-03-31,1.5
1447376,2000-06-30,1.5
1447376,2000-09-30,1.5
1447376,2000-12-31,1.5
1447376,2001-03-31,1.5
1447376,2001-06-30,1.5
1447376,2001-09-30,1.5
1447376,2001-12-31,1.5
1447376,2002-03-31,1.5
1447376,2002-06-30,1.5
1447376,2002-09-30,1.5
1447376,2002-12-31,1.5
1447376,2003-03-31,1.5
1447376,2003-06-30,1.5
1447376,2003-09-30,1.5
1447376,2003-12-31,1.5
1447376,2004-03-31,1.5
1447376,2004-06-30,1.5
1447376,2004-09-30,1.5
1447376,2004-12-31,1.5
1447376,2005-03-31,1.5
1447376,2005-06-30,1.5
1447376,2005-09-30,1.5
1447376,2005-12-31,1.5
1447376,2006-03-31,1.5
1447376,2006-06-30,1.5
1447376,2006-09-30,1.5
1447376,2006-12-31,1.5
1447376,2007-03-31,1.5
1447376,2007-06-30,1.5
1447376,2007-09-30,1.5
1447376,2007-12-31,1.33333333333333
1447376,2008-03-31,1.33333333333333
1447376,2008-06-30,1.33333333333333
1447376,2008-09-30,1.33333333333333
1447376,2008-12-31,1.33333333333333
1447376,2009-03-31,1.33333333333333
1447376,2009-06-30,1.33333333333333
1447376,2009-09-30,1.33333333333333
1447376,2009-12-31,1.33333333333333
1447376,2010-03-31,1.33333333333333
1447376,2010-06-30,1.33333333333333
1447376,2010-09-30,1.33333333333333
1447376,2010-12-31,1.33333333333333
1447376,2011-03-31,1.33333333333333
1447376,2011-06-30,1.33333333333333
1447376,2011-09-30,1.02380952380952
1447376,2011-12-31,1.02380952380952
1447376,2012-03-31,1.02380952380952
1447376,2012-06-30,1.02380952380952
1447376,2012-09-30,1.02380952380952
1447376,2012-12-31,1.04651162790698
1447376,2013-03-31,1.04651162790698
1447376,2013-06-30,1.04651162790698
1447376,2013-09-30,1.19444444444444
1447376,2013-12-31,1.22881355932203
1447376,2014-03-31,1.24137931034483
1447376,2014-06-30,1.23907455012853
1447376,2014-09-30,1.26995305164319
1447376,2014-12-31,1.25316455696203
1447376,2015-03-31,1.26377952755906
1447376,2015-06-30,1.26811594202899
1447376,2015-09-30,1.27604166666667
1447376,2015-12-31,1.2879746835443
1447376,2016-03-31,1.29249617151608
1447376,2016-06-30,1.31082981715893
1447376,2016-09-30,1.31972789115646
1447376,2016-12-31,1.31840796019901
1447376,2017-03-31,1.3189448441247
1447376,2017-06-30,1.31892523364486
1447376,2017-09-30,1.31791907514451
1447376,2017-12-31,1.31651376146789
1447376,2018-03-31,1.31173184357542
1447376,2018-06-30,1.30924548352816
1447376,2018-09-30,1.30555555555556
1562859,2008-12-31,1.06597222222222
1562859,2009-03-31,1.06597222222222
1562859,2009-06-30,1.06484641638225
1562859,2009-09-30,1.06551724137931
1562859,2009-12-31,1.05985915492958
1562859,2010-03-31,1.06415094339623
1562859,2010-06-30,1.06390977443609
1562859,2010-09-30,1.06463878326996
1562859,2010-12-31,1.06425702811245
1562859,2011-03-31,1.07936507936508
1562859,2011-06-30,1.08433734939759
1562859,2011-09-30,1.08097165991903
1562859,2011-12-31,1.08196721311475
1562859,2012-03-31,1.08438818565401
1562859,2012-06-30,1.08547008547009
1562859,2012-09-30,1.07142857142857
1562859,2012-12-31,1.07142857142857
1562859,2013-03-31,1.0316742081448
1562859,2013-06-30,1.02717391304348
1562859,2013-09-30,1.02958579881657
1562859,2013-12-31,1.04
1562859,2014-03-31,1.04166666666667
1562859,2014-06-30,1.04347826086957
1562859,2014-09-30,1.04347826086957
1562859,2014-12-31,1.04705882352941
1562859,2015-03-31,1.04878048780488
1562859,2015-06-30,1.05405405405405
1562859,2015-09-30,1.05633802816901
1562859,2015-12-31,1.05797101449275
1562859,2016-03-31,1.05479452054795
1562859,2016-06-30,1.05128205128205
1562859,2016-09-30,1.05128205128205
1562859,2016-12-31,1.05405405405405
1562859,2017-03-31,1.04285714285714
1562859,2017-06-30,1.04225352112676
1562859,2017-09-30,1.04054054054054
1562859,2017-12-31,1.04054054054054
1562859,2018-03-31,1.04054054054054
1562859,2018-06-30,1.04054054054054
1562859,2018-09-30,1.04109589041096
1574834,2016-09-30,1.42173112338858
1574834,2016-12-31,1.43703703703704
1574834,2017-03-31,1.43068391866913
1574834,2017-06-30,1.42595978062157
1574834,2017-09-30,1.38577586206897
1574834,2017-12-31,1.40342298288509
1574834,2018-03-31,1.40786240786241
1574834,2018-06-30,1.40841584158416
1574834,2018-09-30,1.42377260981912
1575569,2016-09-30,1.05194805194805
1575569,2016-12-31,1.05263157894737
1575569,2017-03-31,1.05333333333333
1575569,2017-06-30,1.04054054054054
1575569,2017-09-30,1.03409090909091
1575569,2017-12-31,1.03703703703704
1575569,2018-03-31,1.04081632653061
1575569,2018-06-30,1.03883495145631
1575569,2018-09-30,1.03738317757009
1607170,1999-12-31,1.5
1607170,2000-03-31,1.5
1607170,2000-06-30,1.5
1607170,2000-09-30,1.5
1607170,2000-12-31,1.5
1607170,2001-03-31,1.5
1607170,2001-06-30,1.5
1607170,2001-09-30,1.5
1607170,2001-12-31,1.5
1607170,2002-03-31,1.5
1607170,2002-06-30,1.5
1607170,2002-09-30,1.5
1607170,2002-12-31,1.5
1607170,2003-03-31,1.5
1607170,2003-06-30,1.5
1607170,2003-09-30,1.5
1607170,2003-12-31,1.5
1607170,2004-03-31,1.5
1607170,2004-06-30,1.5
1607170,2004-09-30,1.5
1607170,2004-12-31,1.5
1607170,2005-03-31,1.5
